 20240501 00:00     43.9158 -69.5024
 20240501 06:18     117.8087  -3.6082
 20240501 06:20     118.1062  -3.2785
 20240501 06:22     118.4046  -2.9497
 20240501 06:24     118.7040  -2.6217
 20240501 06:26     119.0043  -2.2947
 20240501 06:28     119.3056  -1.9685
 20240501 06:30     119.6080  -1.6432
 20240501 06:32     119.9114  -1.3188
 20240501 06:34     120.2158  -0.9954
 20240501 06:36  r  120.5213  -0.6729
 20240501 06:38    120.8278  -0.3514
 20240501 06:40    121.1355  -0.0308
 20240501 06:42    121.4443   0.2888
 20240501 06:44    121.7541   0.6074
 20240501 06:46    122.0651   0.9250
 20240501 06:48    122.3773   1.2416
 20240501 06:50    122.6907   1.5571
 20240501 06:52    123.0052   1.8716
 20240501 06:54    123.3209   2.1850
 20240501 06:56    123.6379   2.4974
 20240501 06:58    123.9560   2.8087
 20240501 07:00    124.2755   3.1188
 20240501 07:02    124.5962   3.4279
 20240501 07:04    124.9181   3.7358
 20240501 07:06    125.2414   4.0426
 20240501 07:08    125.5660   4.3482
 20240501 07:10    125.8919   4.6526
 20240501 07:12    126.2191   4.9559
 20240501 07:14    126.5477   5.2579
 20240501 07:16    126.8776   5.5588
 20240501 07:18    127.2090   5.8584
 20240501 07:20    127.5417   6.1567
 20240501 07:22    127.8759   6.4538
 20240501 07:24    128.2114   6.7496
 20240501 07:26    128.5485   7.0440
 20240501 07:28    128.8869   7.3372
 20240501 07:30    129.2269   7.6291
 20240501 07:32    129.5683   7.9195
 20240501 07:34    129.9112   8.2087
 20240501 07:36    130.2557   8.4964
 20240501 07:38    130.6016   8.7828
 20240501 07:40    130.9491   9.0677
 20240501 07:42    131.2982   9.3512
 20240501 07:44    131.6488   9.6333
 20240501 07:46    132.0009   9.9138
 20240501 07:48    132.3547  10.1929
 20240501 07:50    132.7101  10.4705
 20240501 07:52    133.0671  10.7466
 20240501 07:54    133.4257  11.0212
 20240501 07:56    133.7859  11.2941
 20240501 07:58    134.1478  11.5656
 20240501 08:00    134.5114  11.8354
 20240501 08:02    134.8766  12.1036
 20240501 08:04    135.2436  12.3701
 20240501 08:06    135.6122  12.6351
 20240501 08:08    135.9825  12.8983
 20240501 08:10    136.3545  13.1599
 20240501 08:12    136.7283  13.4198
 20240501 08:14    137.1037  13.6779
 20240501 08:16    137.4810  13.9343
 20240501 08:18   137.8600  14.1889
 20240501 08:20   138.2407  14.4418
 20240501 08:22   138.6232  14.6928
 20240501 08:24   139.0075  14.9420
 20240501 08:26   139.3936  15.1894
 20240501 08:28   139.7814  15.4349
 20240501 08:30   140.1711  15.6785
 20240501 08:32   140.5626  15.9202
 20240501 08:34   140.9558  16.1600
 20240501 08:36   141.3509  16.3978
 20240501 08:38   141.7479  16.6337
 20240501 08:40   142.1466  16.8676
 20240501 08:42   142.5472  17.0995
 20240501 08:44   142.9496  17.3293
 20240501 08:46   143.3539  17.5571
 20240501 08:48   143.7600  17.7828
 20240501 08:50   144.1679  18.0065
 20240501 08:52   144.5777  18.2280
 20240501 08:54   144.9894  18.4474
 20240501 08:56   145.4029  18.6646
 20240501 08:58   145.8182  18.8796
 20240501 09:00   146.2354  19.0925
 20240501 09:02   146.6545  19.3031
 20240501 09:04   147.0754  19.5115
 20240501 09:06   147.4981  19.7176
 20240501 09:08   147.9227  19.9214
 20240501 09:10   148.3492  20.1229
 20240501 09:12   148.7775  20.3221
 20240501 09:14   149.2076  20.5190
 20240501 09:16   149.6395  20.7134
 20240501 09:18   150.0733  20.9055
 20240501 09:20   150.5089  21.0952
 20240501 09:22   150.9463  21.2824
 20240501 09:24   151.3856  21.4672
 20240501 09:26   151.8266  21.6495
 20240501 09:28   152.2694  21.8293
 20240501 09:30   152.7140  22.0065
 20240501 09:32   153.1604  22.1813
 20240501 09:34   153.6085  22.3534
 20240501 09:36   154.0584  22.5230
 20240501 09:38   154.5100  22.6900
 20240501 09:40   154.9633  22.8544
 20240501 09:42   155.4184  23.0161
 20240501 09:44   155.8751  23.1751
 20240501 09:46   156.3335  23.3315
 20240501 09:48   156.7936  23.4851
 20240501 09:50   157.2554  23.6360
 20240501 09:52   157.7188  23.7842
 20240501 09:54   158.1837  23.9296
 20240501 09:56   158.6503  24.0722
 20240501 09:58   159.1185  24.2121
 20240501 10:00   159.5882  24.3490
 20240501 10:02   160.0594  24.4832
 20240501 10:04   160.5322  24.6145
 20240501 10:06   161.0065  24.7429
 20240501 10:08   161.4822  24.8684
 20240501 10:10   161.9593  24.9910
 20240501 10:12   162.4379  25.1107
 20240501 10:14   162.9179  25.2274
 20240501 10:16   163.3992  25.3412
 20240501 10:18   163.8818  25.4519
 20240501 10:20   164.3658  25.5597
 20240501 10:22   164.8511  25.6645
 20240501 10:24   165.3376  25.7662
 20240501 10:26   165.8253  25.8649
 20240501 10:28   166.3142  25.9605
 20240501 10:30   166.8043  26.0531
 20240501 10:32   167.2955  26.1425
 20240501 10:34   167.7878  26.2289
 20240501 10:36   168.2811  26.3121
 20240501 10:38   168.7755  26.3922
 20240501 10:40   169.2709  26.4692
 20240501 10:42   169.7672  26.5430
 20240501 10:44   170.2645  26.6137
 20240501 10:46   170.7626  26.6811
 20240501 10:48   171.2616  26.7454
 20240501 10:50   171.7614  26.8065
 20240501 10:52   172.2620  26.8644
 20240501 10:54   172.7633  26.9191
 20240501 10:56   173.2653  26.9705
 20240501 10:58   173.7680  27.0187
 20240501 11:00   174.2712  27.0637
 20240501 11:02   174.7751  27.1055
 20240501 11:04   175.2795  27.1439
 20240501 11:06   175.7844  27.1791
 20240501 11:08   176.2897  27.2111
 20240501 11:10   176.7955  27.2398
 20240501 11:12   177.3016  27.2652
 20240501 11:14   177.8080  27.2873
 20240501 11:16   178.3148  27.3061
 20240501 11:18   178.8218  27.3216
 20240501 11:20   179.3289  27.3339
 20240501 11:22   179.8363  27.3429
 20240501 11:24   180.3438  27.3485
 20240501 11:26   180.8513  27.3509
 20240501 11:28   181.3589  27.3500
 20240501 11:30   181.8665  27.3458
 20240501 11:32   182.3740  27.3383
 20240501 11:34   182.8814  27.3275
 20240501 11:36   183.3887  27.3134
 20240501 11:38   183.8958  27.2960
 20240501 11:40   184.4026  27.2753
 20240501 11:42   184.9093  27.2514
 20240501 11:44   185.4156  27.2241
 20240501 11:46   185.9215  27.1936
 20240501 11:48   186.4271  27.1598
 20240501 11:50   186.9323  27.1228
 20240501 11:52   187.4369  27.0825
 20240501 11:54   187.9411  27.0390
 20240501 11:56   188.4447  26.9922
 20240501 11:58   188.9477  26.9421
 20240501 12:00   189.4501  26.8889
 20240501 12:02   189.9518  26.8324
 20240501 12:04   190.4528  26.7727
 20240501 12:06   190.9531  26.7098
 20240501 12:08   191.4525  26.6438
 20240501 12:10   191.9512  26.5745
 20240501 12:12   192.4490  26.5021
 20240501 12:14   192.9459  26.4265
 20240501 12:16   193.4419  26.3477
 20240501 12:18   193.9369  26.2659
 20240501 12:20   194.4309  26.1809
 20240501 12:22   194.9239  26.0928
 20240501 12:24   195.4158  26.0016
 20240501 12:26   195.9066  25.9073
 20240501 12:28   196.3963  25.8100
 20240501 12:30   196.8848  25.7096
 20240501 12:32   197.3722  25.6061
 20240501 12:34   197.8583  25.4997
 20240501 12:36   198.3431  25.3902
 20240501 12:38   198.8267  25.2777
 20240501 12:40   199.3090  25.1623
 20240501 12:42   199.7900  25.0439
 20240501 12:44   200.2696  24.9226
 20240501 12:46   200.7478  24.7983
 20240501 12:48   201.2246  24.6712
 20240501 12:50   201.7000  24.5411
 20240501 12:52   202.1740  24.4082
 20240501 12:54   202.6464  24.2725
 20240501 12:56   203.1174  24.1339
 20240501 12:58   203.5868  23.9925
 20240501 13:00   204.0547  23.8483
 20240501 13:02   204.5211  23.7013
 20240501 13:04   204.9859  23.5515
 20240501 13:06   205.4491  23.3991
 20240501 13:08   205.9106  23.2439
 20240501 13:10   206.3706  23.0860
 20240501 13:12   206.8289  22.9254
 20240501 13:14   207.2856  22.7622
 20240501 13:16   207.7406  22.5964
 20240501 13:18   208.1939  22.4279
 20240501 13:20   208.6455  22.2569
 20240501 13:22   209.0955  22.0832
 20240501 13:24   209.5437  21.9071
 20240501 13:26   209.9901  21.7284
 20240501 13:28   210.4349  21.5471
 20240501 13:30   210.8779  21.3634
 20240501 13:32   211.3192  21.1773
 20240501 13:34   211.7587  20.9887
 20240501 13:36   212.1964  20.7976
 20240501 13:38   212.6323  20.6042
 20240501 13:40   213.0665  20.4083
 20240501 13:42   213.4989  20.2102
 20240501 13:44   213.9296  20.0096
 20240501 13:46   214.3584  19.8068
 20240501 13:48   214.7854  19.6017
 20240501 13:50   215.2107  19.3943
 20240501 13:52   215.6341  19.1846
 20240501 13:54   216.0558  18.9727
 20240501 13:56   216.4757  18.7587
 20240501 13:58   216.8937  18.5424
 20240501 14:00   217.3100  18.3239
 20240501 14:02   217.7245  18.1034
 20240501 14:04   218.1372  17.8806
 20240501 14:06   218.5481  17.6558
 20240501 14:08   218.9572  17.4289
 20240501 14:10   219.3646  17.2000
 20240501 14:12   219.7701  16.9690
 20240501 14:14   220.1739  16.7360
 20240501 14:16   220.5759  16.5010
 20240501 14:18   220.9762  16.2641
 20240501 14:20   221.3746  16.0251
 20240501 14:22   221.7714  15.7843
 20240501 14:24   222.1664  15.5415
 20240501 14:26   222.5596  15.2969
 20240501 14:28   222.9511  15.0503
 20240501 14:30   223.3409  14.8019
 20240501 14:32   223.7290  14.5517
 20240501 14:34   224.1154  14.2997
 20240501 14:36   224.5000  14.0459
 20240501 14:38   224.8830  13.7903
 20240501 14:40   225.2643  13.5330
 20240501 14:42   225.6439  13.2739
 20240501 14:44   226.0219  13.0132
 20240501 14:46   226.3982  12.7507
 20240501 14:48   226.7729  12.4866
 20240501 14:50   227.1459  12.2208
 20240501 14:52   227.5173  11.9534
 20240501 14:54   227.8871  11.6843
 20240501 14:56   228.2554  11.4137
 20240501 14:58   228.6220  11.1415
 20240501 15:00   228.9871  10.8677
 20240501 15:02   229.3506  10.5924
 20240501 15:04   229.7125  10.3156
 20240501 15:06   230.0730  10.0373
 20240501 15:08   230.4319   9.7575
 20240501 15:10   230.7893   9.4762
 20240501 15:12   231.1452   9.1934
 20240501 15:14   231.4996   8.9093
 20240501 15:16   231.8526   8.6237
 20240501 15:18   232.2041   8.3367
 20240501 15:20   232.5541   8.0483
 20240501 15:22   232.9028   7.7586
 20240501 15:24   233.2500   7.4675
 20240501 15:26   233.5959   7.1751
 20240501 15:28   233.9403   6.8814
 20240501 15:30   234.2834   6.5864
 20240501 15:32   234.6252   6.2901
 20240501 15:34   234.9656   5.9926
 20240501 15:36   235.3047   5.6937
 20240501 15:38   235.6424   5.3937
 20240501 15:40   235.9789   5.0924
 20240501 15:42   236.3142   4.7900
 20240501 15:44   236.6481   4.4863
 20240501 15:46   236.9809   4.1815
 20240501 15:48   237.3124   3.8756
 20240501 15:50   237.6427   3.5684
 20240501 15:52   237.9718   3.2602
 20240501 15:54   238.2997   2.9509
 20240501 15:56   238.6265   2.6404
 20240501 15:58   238.9521   2.3289
 20240501 16:00   239.2766   2.0163
 20240501 16:02   239.5999   1.7027
 20240501 16:04   239.9222   1.3880
 20240501 16:06   240.2434   1.0723
 20240501 16:08   240.5636   0.7555
 20240501 16:10   240.8827   0.4378
 20240501 16:12   241.2008   0.1191
 20240501 16:14   241.5178  -0.2005
 20240501 16:16   241.8339  -0.5212
 20240501 16:18 s  242.1490  -0.8427
 20240501 16:20    242.4631  -1.1652
 20240501 16:22    242.7763  -1.4886
 20240501 16:24    243.0886  -1.8130
 20240501 16:26    243.4000  -2.1382
 20240501 16:28    243.7105  -2.4643
 20240501 16:30    244.0201  -2.7912
 20240501 16:32    244.3288  -3.1190
 20240501 16:34    244.6367  -3.4477
 20240501 16:36    244.9438  -3.7772
 20240501 16:38    245.2501  -4.1075
 20240501 16:40    245.5557  -4.4386
 20240501 16:42    245.8604  -4.7704
 20240501 16:44    246.1644  -5.1031
 20240501 16:46    246.4677  -5.4366
 20240501 16:48    246.7703  -5.7708
 20240501 16:50    247.0721  -6.1057
 20240501 16:52    247.3733  -6.4414
 20240501 16:54    247.6739  -6.7778
 20240501 16:56    247.9738  -7.1149
 20240501 16:58    248.2731  -7.4527
 20240501 17:00    248.5718  -7.7912
 20240501 17:02    248.8699  -8.1304
 20240501 17:04    249.1674  -8.4703
 20240501 17:06    249.4644  -8.8108
 20240501 17:08    249.7609  -9.1519
 20240501 17:10    250.0569  -9.4937
 20240501 17:12    250.3524  -9.8361
 20240501 17:14    250.6474 -10.1792
 20240501 17:16    250.9420 -10.5228
 20240501 17:18    251.2361 -10.8670
 20240501 17:20    251.5298 -11.2118
 20240501 17:22    251.8232 -11.5572
 20240501 17:24    252.1162 -11.9031
 20240501 17:26    252.4088 -12.2496
 20240501 17:28    252.7011 -12.5967
 20240501 17:30    252.9931 -12.9442
 20240501 17:32    253.2848 -13.2923
 20240501 17:34    253.5762 -13.6409
 20240501 17:36    253.8674 -13.9901
 20240501 17:38    254.1584 -14.3397
 20240501 17:40    254.4492 -14.6897
 20240501 17:42    254.7397 -15.0403
 20240501 17:44    255.0301 -15.3913
 20240501 17:46    255.3204 -15.7428
 20240501 17:48    255.6105 -16.0947
 20240501 17:50    255.9006 -16.4471
 20240501 17:52    256.1906 -16.7999
 20240501 17:54    256.4805 -17.1531
 20240501 17:56    256.7703 -17.5067
 20240501 17:58    257.0602 -17.8607
 20240501 18:00    257.3501 -18.2151
 20240501 18:02    257.6400 -18.5698
 20240501 18:04    257.9300 -18.9250
 20240501 18:06    258.2200 -19.2805
 20240501 18:08    258.5102 -19.6363
 20240501 18:10    258.8005 -19.9925
 20240501 18:12    259.0909 -20.3490
 20240501 18:14    259.3816 -20.7059
 20240501 18:16    259.6724 -21.0630
 20240501 18:18    259.9634 -21.4205
 20240501 18:20    260.2547 -21.7783
 20240501 18:22    260.5463 -22.1363
 20240501 18:24    260.8382 -22.4946
 20240501 18:26    261.1304 -22.8532
 20240501 18:28    261.4230 -23.2121
 20240501 18:30    261.7159 -23.5712
 20240501 18:32    262.0093 -23.9305
 20240501 18:34    262.3030 -24.2901
 20240501 18:36    262.5973 -24.6499
 20240501 18:38    262.8921 -25.0099
 20240501 18:40    263.1873 -25.3701
 20240501 18:42    263.4831 -25.7305
 20240501 18:44    263.7795 -26.0911
 20240501 18:46    264.0766 -26.4518
 20240501 18:48    264.3742 -26.8128
 20240501 18:50    264.6725 -27.1739
 20240501 18:52    264.9715 -27.5351
 20240501 18:54    265.2713 -27.8964
 20240501 18:56    265.5718 -28.2579
 20240501 18:58    265.8731 -28.6195
 20240501 19:00    266.1753 -28.9812
 20240501 19:02    266.4783 -29.3431
 20240501 19:04    266.7822 -29.7049
 20240501 19:06    267.0871 -30.0669
 20240501 19:08    267.3929 -30.4290
 20240501 19:10    267.6997 -30.7911
 20240501 19:12    268.0076 -31.1532
 20240501 19:14    268.3165 -31.5154
 20240501 19:16    268.6266 -31.8776
 20240501 19:18    268.9378 -32.2398
 20240501 19:20    269.2502 -32.6020
 20240501 19:22    269.5639 -32.9642
 20240501 19:24    269.8788 -33.3264
 20240501 19:26    270.1950 -33.6886
 20240501 19:28    270.5127 -34.0507
 20240501 19:30    270.8317 -34.4128
 20240501 19:32    271.1521 -34.7748
 20240501 19:34    271.4741 -35.1367
 20240501 19:36    271.7976 -35.4986
 20240501 19:38    272.1227 -35.8604
 20240501 19:40    272.4494 -36.2220
 20240501 19:42    272.7778 -36.5835
 20240501 19:44    273.1080 -36.9449
 20240501 19:46    273.4399 -37.3061
 20240501 19:48    273.7737 -37.6672
 20240501 19:50    274.1094 -38.0281
 20240501 19:52    274.4470 -38.3888
 20240501 19:54    274.7866 -38.7493
 20240501 19:56    275.1283 -39.1096
 20240501 19:58    275.4721 -39.4697
 20240501 20:00    275.8180 -39.8295
 20240501 20:02    276.1662 -40.1890
 20240501 20:04    276.5167 -40.5483
 20240501 20:06    276.8696 -40.9073
 20240501 20:08    277.2249 -41.2660
 20240501 20:10    277.5827 -41.6243
 20240501 20:12    277.9431 -41.9824
 20240501 20:14    278.3061 -42.3400
 20240501 20:16    278.6718 -42.6973
 20240501 20:18    279.0402 -43.0542
 20240501 20:20    279.4116 -43.4107
 20240501 20:22    279.7858 -43.7668
 20240501 20:24    280.1631 -44.1225
 20240501 20:26    280.5435 -44.4776
 20240501 20:28    280.9270 -44.8323
 20240501 20:30    281.3138 -45.1865
 20240501 20:32    281.7040 -45.5402
 20240501 20:34    282.0975 -45.8933
 20240501 20:36    282.4946 -46.2459
 20240501 20:38    282.8954 -46.5978
 20240501 20:40    283.2998 -46.9492
 20240501 20:42    283.7080 -47.2999
 20240501 20:44    284.1202 -47.6500
 20240501 20:46    284.5364 -47.9994
 20240501 20:48    284.9567 -48.3481
 20240501 20:50    285.3812 -48.6960
 20240501 20:52    285.8100 -49.0432
 20240501 20:54    286.2434 -49.3896
 20240501 20:56    286.6813 -49.7352
 20240501 20:58    287.1239 -50.0799
 20240501 21:00    287.5713 -50.4238
 20240501 21:02    288.0236 -50.7668
 20240501 21:04    288.4810 -51.1088
 20240501 21:06    288.9436 -51.4499
 20240501 21:08    289.4116 -51.7899
 20240501 21:10    289.8850 -52.1290
 20240501 21:12    290.3641 -52.4669
 20240501 21:14    290.8489 -52.8038
 20240501 21:16    291.3397 -53.1395
 20240501 21:18    291.8365 -53.4740
 20240501 21:20    292.3395 -53.8073
 20240501 21:22    292.8490 -54.1393
 20240501 21:24    293.3650 -54.4700
 20240501 21:26    293.8877 -54.7994
 20240501 21:28    294.4173 -55.1274
 20240501 21:30    294.9539 -55.4539
 20240501 21:32    295.4979 -55.7789
 20240501 21:34    296.0492 -56.1024
 20240501 21:36    296.6082 -56.4243
 20240501 21:38    297.1750 -56.7445
 20240501 21:40    297.7498 -57.0631
 20240501 21:42    298.3329 -57.3799
 20240501 21:44    298.9243 -57.6948
 20240501 21:46    299.5244 -58.0079
 20240501 21:48    300.1333 -58.3191
 20240501 21:50    300.7512 -58.6282
 20240501 21:52    301.3785 -58.9353
 20240501 21:54    302.0152 -59.2402
 20240501 21:56    302.6616 -59.5430
 20240501 21:58    303.3180 -59.8434
 20240501 22:00    303.9845 -60.1415
 20240501 22:02    304.6615 -60.4372
 20240501 22:04    305.3491 -60.7303
 20240501 22:06    306.0476 -61.0208
 20240501 22:08    306.7571 -61.3087
 20240501 22:10    307.4781 -61.5938
 20240501 22:12    308.2106 -61.8760
 20240501 22:14    308.9550 -62.1553
 20240501 22:16    309.7114 -62.4316
 20240501 22:18    310.4801 -62.7046
 20240501 22:20    311.2614 -62.9745
 20240501 22:22    312.0554 -63.2410
 20240501 22:24    312.8624 -63.5040
 20240501 22:26    313.6826 -63.7635
 20240501 22:28    314.5163 -64.0193
 20240501 22:30    315.3636 -64.2713
 20240501 22:32    316.2247 -64.5194
 20240501 22:34    317.0998 -64.7634
 20240501 22:36    317.9891 -65.0033
 20240501 22:38    318.8928 -65.2389
 20240501 22:40    319.8110 -65.4701
 20240501 22:42    320.7438 -65.6968
 20240501 22:44    321.6914 -65.9188
 20240501 22:46    322.6539 -66.1360
 20240501 22:48    323.6312 -66.3482
 20240501 22:50    324.6236 -66.5553
 20240501 22:52    325.6310 -66.7572
 20240501 22:54    326.6533 -66.9538
 20240501 22:56    327.6907 -67.1448
 20240501 22:58    328.7430 -67.3302
 20240501 23:00    329.8101 -67.5098
 20240501 23:02    330.8920 -67.6834
 20240501 23:04    331.9883 -67.8510
 20240501 23:06    333.0991 -68.0123
 20240501 23:08    334.2239 -68.1673
 20240501 23:10    335.3626 -68.3157
 20240501 23:12    336.5147 -68.4575
 20240501 23:14    337.6800 -68.5925
 20240501 23:16    338.8581 -68.7205
 20240501 23:18    340.0484 -68.8416
 20240501 23:20    341.2505 -68.9554
 20240501 23:22    342.4638 -69.0620
 20240501 23:24    343.6878 -69.1611
 20240501 23:26    344.9218 -69.2527
 20240501 23:28    346.1652 -69.3367
 20240501 23:30    347.4173 -69.4130
 20240501 23:32    348.6772 -69.4815
 20240501 23:34    349.9443 -69.5421
 20240501 23:36    351.2177 -69.5947
 20240501 23:38    352.4966 -69.6393
 20240501 23:40    353.7801 -69.6759
 20240501 23:42    355.0673 -69.7043
 20240501 23:44    356.3573 -69.7245
