 20190525 05:16     113.4517  -1.1427
 20190525 05:18  r  113.7598  -0.7999
 20190525 05:20    114.0687  -0.4578
 20190525 05:22    114.3786  -0.1165
 20190525 05:24    114.6895   0.2240
 20190525 05:26    115.0012   0.5637
 20190525 05:28    115.3140   0.9026
 20190525 05:30    115.6278   1.2406
 20190525 05:32    115.9426   1.5779
 20190525 05:34    116.2584   1.9142
 20190525 05:36    116.5753   2.2497
 20190525 05:38    116.8933   2.5843
 20190525 05:40    117.2124   2.9180
 20190525 05:42    117.5326   3.2509
 20190525 05:44    117.8540   3.5828
 20190525 05:46    118.1765   3.9137
 20190525 05:48    118.5002   4.2437
 20190525 05:50    118.8251   4.5728
 20190525 05:52    119.1512   4.9008
 20190525 05:54    119.4785   5.2279
 20190525 05:56    119.8071   5.5540
 20190525 05:58    120.1370   5.8790
 20190525 06:00    120.4682   6.2030
 20190525 06:02    120.8007   6.5260
 20190525 06:04    121.1345   6.8478
 20190525 06:06    121.4697   7.1686
 20190525 06:08    121.8062   7.4883
 20190525 06:10    122.1442   7.8069
 20190525 06:12    122.4836   8.1244
 20190525 06:14    122.8244   8.4407
 20190525 06:16    123.1666   8.7558
 20190525 06:18    123.5103   9.0698
 20190525 06:20    123.8555   9.3825
 20190525 06:22    124.2022   9.6941
 20190525 06:24    124.5505  10.0044
 20190525 06:26    124.9002  10.3134
 20190525 06:28    125.2516  10.6212
 20190525 06:30    125.6045  10.9277
 20190525 06:32    125.9590  11.2329
 20190525 06:34    126.3152  11.5368
 20190525 06:36    126.6730  11.8394
 20190525 06:38    127.0324  12.1406
 20190525 06:40    127.3935  12.4404
 20190525 06:42    127.7563  12.7388
 20190525 06:44    128.1208  13.0358
 20190525 06:46    128.4870  13.3314
 20190525 06:48    128.8550  13.6256
 20190525 06:50    129.2247  13.9182
 20190525 06:52    129.5962  14.2094
 20190525 06:54    129.9695  14.4991
 20190525 06:56    130.3447  14.7872
 20190525 06:58    130.7216  15.0738
 20190525 07:00    131.1004  15.3588
 20190525 07:02    131.4810  15.6422
 20190525 07:04    131.8635  15.9240
 20190525 07:06    132.2479  16.2042
 20190525 07:08    132.6343  16.4827
 20190525 07:10    133.0225  16.7595
 20190525 07:12    133.4127  17.0347
 20190525 07:14    133.8048  17.3081
 20190525 07:16    134.1989  17.5798
 20190525 07:18    134.5949  17.8497
 20190525 07:20    134.9930  18.1179
 20190525 07:22    135.3930  18.3842
 20190525 07:24    135.7951  18.6487
 20190525 07:26    136.1992  18.9114
 20190525 07:28    136.6054  19.1722
 20190525 07:30    137.0136  19.4311
 20190525 07:32    137.4238  19.6880
 20190525 07:34    137.8362  19.9430
 20190525 07:36    138.2506  20.1961
 20190525 07:38    138.6672  20.4472
 20190525 07:40    139.0858  20.6962
 20190525 07:42    139.5065  20.9432
 20190525 07:44   139.9294  21.1881
 20190525 07:46   140.3544  21.4310
 20190525 07:48   140.7816  21.6717
 20190525 07:50   141.2109  21.9104
 20190525 07:52   141.6423  22.1468
 20190525 07:54   142.0759  22.3811
 20190525 07:56   142.5117  22.6131
 20190525 07:58   142.9496  22.8429
 20190525 08:00   143.3897  23.0705
 20190525 08:02   143.8320  23.2958
 20190525 08:04   144.2765  23.5187
 20190525 08:06   144.7231  23.7394
 20190525 08:08   145.1719  23.9576
 20190525 08:10   145.6229  24.1735
 20190525 08:12   146.0761  24.3870
 20190525 08:14   146.5315  24.5980
 20190525 08:16   146.9890  24.8066
 20190525 08:18   147.4487  25.0127
 20190525 08:20   147.9106  25.2163
 20190525 08:22   148.3747  25.4173
 20190525 08:24   148.8409  25.6158
 20190525 08:26   149.3093  25.8117
 20190525 08:28   149.7798  26.0049
 20190525 08:30   150.2525  26.1956
 20190525 08:32   150.7273  26.3835
 20190525 08:34   151.2042  26.5688
 20190525 08:36   151.6832  26.7514
 20190525 08:38   152.1643  26.9312
 20190525 08:40   152.6476  27.1083
 20190525 08:42   153.1329  27.2825
 20190525 08:44   153.6202  27.4540
 20190525 08:46   154.1096  27.6226
 20190525 08:48   154.6011  27.7884
 20190525 08:50   155.0945  27.9512
 20190525 08:52   155.5900  28.1112
 20190525 08:54   156.0874  28.2682
 20190525 08:56   156.5868  28.4222
 20190525 08:58   157.0881  28.5733
 20190525 09:00   157.5913  28.7214
 20190525 09:02   158.0964  28.8664
 20190525 09:04   158.6033  29.0084
 20190525 09:06   159.1121  29.1473
 20190525 09:08   159.6227  29.2831
 20190525 09:10   160.1351  29.4158
 20190525 09:12   160.6492  29.5454
 20190525 09:14   161.1650  29.6718
 20190525 09:16   161.6826  29.7950
 20190525 09:18   162.2018  29.9150
 20190525 09:20   162.7226  30.0318
 20190525 09:22   163.2450  30.1453
 20190525 09:24   163.7690  30.2556
 20190525 09:26   164.2945  30.3626
 20190525 09:28   164.8214  30.4663
 20190525 09:30   165.3498  30.5666
 20190525 09:32   165.8796  30.6637
 20190525 09:34   166.4108  30.7574
 20190525 09:36   166.9433  30.8477
 20190525 09:38   167.4771  30.9346
 20190525 09:40   168.0121  31.0181
 20190525 09:42   168.5483  31.0982
 20190525 09:44   169.0857  31.1749
 20190525 09:46   169.6242  31.2481
 20190525 09:48   170.1637  31.3179
 20190525 09:50   170.7042  31.3842
 20190525 09:52   171.2457  31.4470
 20190525 09:54   171.7882  31.5064
 20190525 09:56   172.3314  31.5622
 20190525 09:58   172.8755  31.6145
 20190525 10:00   173.4204  31.6633
 20190525 10:02   173.9660  31.7085
 20190525 10:04   174.5123  31.7502
 20190525 10:06   175.0591  31.7883
 20190525 10:08   175.6065  31.8229
 20190525 10:10   176.1545  31.8539
 20190525 10:12   176.7029  31.8814
 20190525 10:14   177.2517  31.9052
 20190525 10:16   177.8008  31.9255
 20190525 10:18   178.3502  31.9422
 20190525 10:20   178.8999  31.9553
 20190525 10:22   179.4497  31.9648
 20190525 10:24   179.9997  31.9707
 20190525 10:26   180.5498  31.9730
 20190525 10:28   181.0999  31.9718
 20190525 10:30   181.6499  31.9669
 20190525 10:32   182.1999  31.9584
 20190525 10:34   182.7497  31.9464
 20190525 10:36   183.2993  31.9307
 20190525 10:38   183.8487  31.9115
 20190525 10:40   184.3977  31.8887
 20190525 10:42   184.9464  31.8623
 20190525 10:44   185.4947  31.8323
 20190525 10:46   186.0426  31.7988
 20190525 10:48   186.5899  31.7617
 20190525 10:50   187.1366  31.7210
 20190525 10:52   187.6827  31.6768
 20190525 10:54   188.2282  31.6291
 20190525 10:56   188.7729  31.5778
 20190525 10:58   189.3168  31.5230
 20190525 11:00   189.8599  31.4647
 20190525 11:02   190.4022  31.4029
 20190525 11:04   190.9435  31.3376
 20190525 11:06   191.4838  31.2689
 20190525 11:08   192.0231  31.1967
 20190525 11:10   192.5614  31.1210
 20190525 11:12   193.0986  31.0419
 20190525 11:14   193.6345  30.9594
 20190525 11:16   194.1693  30.8735
 20190525 11:18   194.7029  30.7842
 20190525 11:20   195.2352  30.6915
 20190525 11:22   195.7661  30.5954
 20190525 11:24   196.2957  30.4961
 20190525 11:26   196.8239  30.3934
 20190525 11:28   197.3506  30.2874
 20190525 11:30   197.8759  30.1781
 20190525 11:32   198.3996  30.0655
 20190525 11:34   198.9218  29.9497
 20190525 11:36   199.4424  29.8307
 20190525 11:38   199.9614  29.7085
 20190525 11:40   200.4788  29.5830
 20190525 11:42   200.9944  29.4545
 20190525 11:44   201.5083  29.3227
 20190525 11:46   202.0205  29.1879
 20190525 11:48   202.5310  29.0499
 20190525 11:50   203.0396  28.9089
 20190525 11:52   203.5464  28.7648
 20190525 11:54   204.0514  28.6177
 20190525 11:56   204.5544  28.4675
 20190525 11:58   205.0556  28.3144
 20190525 12:00   205.5549  28.1583
 20190525 12:02   206.0522  27.9993
 20190525 12:04   206.5476  27.8374
 20190525 12:06   207.0410  27.6726
 20190525 12:08   207.5324  27.5049
 20190525 12:10   208.0218  27.3343
 20190525 12:12   208.5092  27.1610
 20190525 12:14   208.9945  26.9848
 20190525 12:16   209.4778  26.8059
 20190525 12:18   209.9590  26.6242
 20190525 12:20   210.4382  26.4398
 20190525 12:22   210.9152  26.2528
 20190525 12:24   211.3902  26.0630
 20190525 12:26   211.8630  25.8706
 20190525 12:28   212.3337  25.6756
 20190525 12:30   212.8023  25.4780
 20190525 12:32   213.2688  25.2779
 20190525 12:34   213.7332  25.0752
 20190525 12:36   214.1954  24.8700
 20190525 12:38   214.6554  24.6623
 20190525 12:40   215.1134  24.4521
 20190525 12:42   215.5692  24.2395
 20190525 12:44   216.0228  24.0245
 20190525 12:46   216.4743  23.8070
 20190525 12:48   216.9236  23.5873
 20190525 12:50   217.3708  23.3652
 20190525 12:52   217.8159  23.1407
 20190525 12:54   218.2588  22.9140
 20190525 12:56   218.6996  22.6851
 20190525 12:58   219.1382  22.4539
 20190525 13:00   219.5747  22.2204
 20190525 13:02   220.0091  21.9848
 20190525 13:04   220.4414  21.7471
 20190525 13:06   220.8715  21.5072
 20190525 13:08   221.2996  21.2652
 20190525 13:10   221.7256  21.0211
 20190525 13:12   222.1494  20.7749
 20190525 13:14   222.5712  20.5267
 20190525 13:16   222.9910  20.2765
 20190525 13:18   223.4086  20.0242
 20190525 13:20   223.8242  19.7701
 20190525 13:22   224.2378  19.5139
 20190525 13:24   224.6493  19.2559
 20190525 13:26   225.0589  18.9959
 20190525 13:28   225.4664  18.7341
 20190525 13:30   225.8719  18.4705
 20190525 13:32   226.2755  18.2050
 20190525 13:34   226.6770  17.9376
 20190525 13:36   227.0767  17.6686
 20190525 13:38   227.4744  17.3977
 20190525 13:40   227.8701  17.1251
 20190525 13:42   228.2640  16.8508
 20190525 13:44   228.6559  16.5748
 20190525 13:46   229.0460  16.2972
 20190525 13:48   229.4342  16.0178
 20190525 13:50   229.8205  15.7369
 20190525 13:52   230.2050  15.4543
 20190525 13:54   230.5877  15.1702
 20190525 13:56   230.9686  14.8844
 20190525 13:58   231.3477  14.5972
 20190525 14:00   231.7251  14.3084
 20190525 14:02   232.1007  14.0181
 20190525 14:04   232.4745  13.7263
 20190525 14:06   232.8466  13.4330
 20190525 14:08   233.2171  13.1383
 20190525 14:10   233.5858  12.8422
 20190525 14:12   233.9529  12.5447
 20190525 14:14   234.3183  12.2458
 20190525 14:16   234.6822  11.9455
 20190525 14:18   235.0444  11.6438
 20190525 14:20   235.4050  11.3408
 20190525 14:22   235.7640  11.0366
 20190525 14:24   236.1215  10.7310
 20190525 14:26   236.4774  10.4241
 20190525 14:28   236.8319  10.1160
 20190525 14:30   237.1848   9.8066
 20190525 14:32   237.5363   9.4960
 20190525 14:34   237.8863   9.1842
 20190525 14:36   238.2348   8.8712
 20190525 14:38   238.5819   8.5571
 20190525 14:40   238.9277   8.2418
 20190525 14:42   239.2720   7.9253
 20190525 14:44   239.6150   7.6077
 20190525 14:46   239.9567   7.2890
 20190525 14:48   240.2970   6.9692
 20190525 14:50   240.6361   6.6484
 20190525 14:52   240.9738   6.3265
 20190525 14:54   241.3103   6.0035
 20190525 14:56   241.6455   5.6795
 20190525 14:58   241.9795   5.3545
 20190525 15:00   242.3124   5.0285
 20190525 15:02   242.6440   4.7016
 20190525 15:04   242.9745   4.3736
 20190525 15:06   243.3038   4.0447
 20190525 15:08   243.6320   3.7149
 20190525 15:10   243.9591   3.3841
 20190525 15:12   244.2851   3.0525
 20190525 15:14   244.6101   2.7199
 20190525 15:16   244.9340   2.3865
 20190525 15:18   245.2569   2.0521
 20190525 15:20   245.5788   1.7170
 20190525 15:22   245.8997   1.3810
 20190525 15:24   246.2197   1.0442
 20190525 15:26   246.5387   0.7065
 20190525 15:28   246.8568   0.3681
 20190525 15:30   247.1740   0.0289
 20190525 15:32   247.4904  -0.3111
 20190525 15:34   247.8058  -0.6519
 20190525 15:36 s  248.1205  -0.9934
 20190525 15:38    248.4343  -1.3356
 20190525 15:40    248.7473  -1.6786
 20190525 15:42    249.0596  -2.0223
 20190525 15:44    249.3711  -2.3666
 20190525 15:46    249.6819  -2.7117
 20190525 15:48    249.9919  -3.0574
 20190525 15:50    250.3013  -3.4038
 20190525 15:52    250.6100  -3.7508
 20190525 15:54    250.9180  -4.0985
 20190525 15:56    251.2255  -4.4468
 20190525 15:58    251.5323  -4.7957
 20190525 16:00    251.8385  -5.1452
 20190525 16:02    252.1442  -5.4953
 20190525 16:04    252.4493  -5.8460
 20190525 16:06    252.7539  -6.1972
 20190525 16:08    253.0580  -6.5490
 20190525 16:10    253.3617  -6.9014
 20190525 16:12    253.6648  -7.2543
 20190525 16:14    253.9676  -7.6077
 20190525 16:16    254.2699  -7.9616
 20190525 16:18    254.5718  -8.3160
 20190525 16:20    254.8734  -8.6709
 20190525 16:22    255.1746  -9.0263
 20190525 16:24    255.4755  -9.3822
 20190525 16:26    255.7761  -9.7385
 20190525 16:28    256.0764 -10.0953
 20190525 16:30    256.3765 -10.4525
 20190525 16:32    256.6763 -10.8101
 20190525 16:34    256.9759 -11.1682
 20190525 16:36    257.2753 -11.5266
 20190525 16:38    257.5746 -11.8855
 20190525 16:40    257.8737 -12.2447
 20190525 16:42    258.1726 -12.6043
 20190525 16:44    258.4715 -12.9643
 20190525 16:46    258.7703 -13.3247
 20190525 16:48    259.0691 -13.6853
 20190525 16:50    259.3678 -14.0464
 20190525 16:52    259.6666 -14.4077
 20190525 16:54    259.9653 -14.7694
 20190525 16:56    260.2641 -15.1313
 20190525 16:58    260.5630 -15.4936
 20190525 17:00    260.8620 -15.8561
 20190525 17:02    261.1611 -16.2189
 20190525 17:04    261.4603 -16.5820
 20190525 17:06    261.7597 -16.9454
 20190525 17:08    262.0593 -17.3090
 20190525 17:10    262.3592 -17.6728
 20190525 17:12    262.6592 -18.0368
 20190525 17:14    262.9596 -18.4011
 20190525 17:16    263.2603 -18.7656
 20190525 17:18    263.5612 -19.1302
 20190525 17:20    263.8626 -19.4951
 20190525 17:22    264.1643 -19.8601
 20190525 17:24    264.4664 -20.2253
 20190525 17:26    264.7690 -20.5906
 20190525 17:28    265.0721 -20.9561
 20190525 17:30    265.3756 -21.3218
 20190525 17:32    265.6797 -21.6875
 20190525 17:34    265.9843 -22.0534
 20190525 17:36    266.2895 -22.4194
 20190525 17:38    266.5954 -22.7854
 20190525 17:40    266.9018 -23.1516
 20190525 17:42    267.2090 -23.5178
 20190525 17:44    267.5169 -23.8841
 20190525 17:46    267.8255 -24.2505
 20190525 17:48    268.1348 -24.6169
 20190525 17:50    268.4450 -24.9833
 20190525 17:52    268.7560 -25.3497
 20190525 17:54    269.0679 -25.7162
 20190525 17:56    269.3807 -26.0826
 20190525 17:58    269.6945 -26.4491
 20190525 18:00    270.0092 -26.8155
 20190525 18:02    270.3249 -27.1819
 20190525 18:04    270.6417 -27.5482
 20190525 18:06    270.9595 -27.9145
 20190525 18:08    271.2785 -28.2807
 20190525 18:10    271.5987 -28.6469
 20190525 18:12    271.9200 -29.0129
 20190525 18:14    272.2426 -29.3789
 20190525 18:16    272.5664 -29.7447
 20190525 18:18    272.8916 -30.1104
 20190525 18:20    273.2182 -30.4760
 20190525 18:22    273.5461 -30.8414
 20190525 18:24    273.8755 -31.2066
 20190525 18:26    274.2063 -31.5717
 20190525 18:28    274.5387 -31.9366
 20190525 18:30    274.8727 -32.3013
 20190525 18:32    275.2083 -32.6657
 20190525 18:34    275.5456 -33.0300
 20190525 18:36    275.8846 -33.3940
 20190525 18:38    276.2253 -33.7577
 20190525 18:40    276.5679 -34.1212
 20190525 18:42    276.9123 -34.4844
 20190525 18:44    277.2587 -34.8472
 20190525 18:46    277.6070 -35.2098
 20190525 18:48    277.9573 -35.5720
 20190525 18:50    278.3097 -35.9339
 20190525 18:52    278.6643 -36.2954
 20190525 18:54    279.0210 -36.6566
 20190525 18:56    279.3799 -37.0173
 20190525 18:58    279.7412 -37.3777
 20190525 19:00    280.1049 -37.7376
 20190525 19:02    280.4709 -38.0971
 20190525 19:04    280.8395 -38.4561
 20190525 19:06    281.2105 -38.8146
 20190525 19:08    281.5842 -39.1726
 20190525 19:10    281.9606 -39.5301
 20190525 19:12    282.3398 -39.8871
 20190525 19:14    282.7217 -40.2435
 20190525 19:16    283.1065 -40.5994
 20190525 19:18    283.4943 -40.9546
 20190525 19:20    283.8852 -41.3093
 20190525 19:22    284.2791 -41.6633
 20190525 19:24    284.6762 -42.0166
 20190525 19:26    285.0766 -42.3693
 20190525 19:28    285.4803 -42.7212
 20190525 19:30    285.8874 -43.0725
 20190525 19:32    286.2981 -43.4229
 20190525 19:34    286.7123 -43.7726
 20190525 19:36    287.1302 -44.1215
 20190525 19:38    287.5519 -44.4696
 20190525 19:40    287.9774 -44.8168
 20190525 19:42    288.4068 -45.1632
 20190525 19:44    288.8404 -45.5086
 20190525 19:46    289.2780 -45.8531
 20190525 19:48    289.7199 -46.1966
 20190525 19:50    290.1661 -46.5392
 20190525 19:52    290.6167 -46.8807
 20190525 19:54    291.0719 -47.2211
 20190525 19:56    291.5318 -47.5605
 20190525 19:58    291.9964 -47.8988
 20190525 20:00    292.4658 -48.2359
 20190525 20:02    292.9402 -48.5718
 20190525 20:04    293.4198 -48.9065
 20190525 20:06    293.9045 -49.2399
 20190525 20:08    294.3946 -49.5720
 20190525 20:10    294.8901 -49.9028
 20190525 20:12    295.3912 -50.2322
 20190525 20:14    295.8980 -50.5602
 20190525 20:16    296.4106 -50.8867
 20190525 20:18    296.9291 -51.2117
 20190525 20:20    297.4538 -51.5352
 20190525 20:22    297.9847 -51.8571
 20190525 20:24    298.5220 -52.1773
 20190525 20:26    299.0657 -52.4959
 20190525 20:28    299.6161 -52.8127
 20190525 20:30    300.1733 -53.1278
 20190525 20:32    300.7374 -53.4410
 20190525 20:34    301.3086 -53.7523
 20190525 20:36    301.8870 -54.0616
 20190525 20:38    302.4728 -54.3690
 20190525 20:40    303.0661 -54.6743
 20190525 20:42    303.6671 -54.9775
 20190525 20:44    304.2760 -55.2785
 20190525 20:46    304.8928 -55.5772
 20190525 20:48    305.5178 -55.8737
 20190525 20:50    306.1510 -56.1678
 20190525 20:52    306.7927 -56.4594
 20190525 20:54    307.4431 -56.7485
 20190525 20:56    308.1022 -57.0351
 20190525 20:58    308.7702 -57.3190
 20190525 21:00    309.4473 -57.6001
 20190525 21:02    310.1337 -57.8785
 20190525 21:04    310.8294 -58.1539
 20190525 21:06    311.5347 -58.4264
 20190525 21:08    312.2497 -58.6959
 20190525 21:10    312.9745 -58.9622
 20190525 21:12    313.7093 -59.2253
 20190525 21:14    314.4542 -59.4851
 20190525 21:16    315.2094 -59.7415
 20190525 21:18    315.9749 -59.9945
 20190525 21:20    316.7509 -60.2438
 20190525 21:22    317.5376 -60.4895
 20190525 21:24    318.3350 -60.7314
 20190525 21:26    319.1432 -60.9694
 20190525 21:28    319.9623 -61.2035
 20190525 21:30    320.7925 -61.4335
 20190525 21:32    321.6337 -61.6593
 20190525 21:34    322.4861 -61.8808
 20190525 21:36    323.3496 -62.0980
 20190525 21:38    324.2244 -62.3106
 20190525 21:40    325.1104 -62.5187
 20190525 21:42    326.0077 -62.7220
 20190525 21:44    326.9162 -62.9206
 20190525 21:46    327.8359 -63.1142
 20190525 21:48    328.7668 -63.3027
 20190525 21:50    329.7088 -63.4861
 20190525 21:52    330.6619 -63.6643
 20190525 21:54    331.6259 -63.8371
 20190525 21:56    332.6007 -64.0044
 20190525 21:58    333.5861 -64.1661
 20190525 22:00    334.5821 -64.3221
 20190525 22:02    335.5883 -64.4723
 20190525 22:04    336.6046 -64.6166
 20190525 22:06    337.6308 -64.7548
 20190525 22:08    338.6666 -64.8870
 20190525 22:10    339.7116 -65.0129
 20190525 22:12    340.7656 -65.1325
 20190525 22:14    341.8283 -65.2457
 20190525 22:16    342.8992 -65.3524
 20190525 22:18    343.9781 -65.4525
 20190525 22:20    345.0644 -65.5460
 20190525 22:22    346.1577 -65.6326
 20190525 22:24    347.2576 -65.7125
 20190525 22:26    348.3636 -65.7855
 20190525 22:28    349.4752 -65.8515
 20190525 22:30    350.5919 -65.9105
 20190525 22:32    351.7132 -65.9624
 20190525 22:34    352.8384 -66.0072
 20190525 22:36    353.9671 -66.0448
 20190525 22:38    355.0986 -66.0753
 20190525 22:40    356.2324 -66.0985
 20190525 22:42    357.3678 -66.1145
 20190525 22:44    358.5043 -66.1232
 20190525 22:46    359.6412 -66.1246
 20190525 22:48      0.7780 -66.1188
 20190525 22:50      1.9141 -66.1057
 20190525 22:52      3.0487 -66.0853
 20190525 22:54      4.1814 -66.0578
 20190525 22:56      5.3115 -66.0229
 20190525 22:58      6.4385 -65.9810
 20190525 23:00      7.5617 -65.9318
 20190525 23:02      8.6807 -65.8756
 20190525 23:04      9.7949 -65.8123
 20190525 23:06     10.9037 -65.7420
 20190525 23:08     12.0066 -65.6648
 20190525 23:10     13.1032 -65.5807
 20190525 23:12     14.1929 -65.4898
 20190525 23:14     15.2754 -65.3922
 20190525 23:16     16.3502 -65.2879
 20190525 23:18     17.4169 -65.1771
 20190525 23:20     18.4751 -65.0598
 20190525 23:22     19.5245 -64.9361
 20190525 23:24     20.5648 -64.8061
 20190525 23:26     21.5956 -64.6700
 20190525 23:28     22.6166 -64.5277
 20190525 23:30     23.6277 -64.3795
 20190525 23:32     24.6286 -64.2254
 20190525 23:34     25.6190 -64.0655
 20190525 23:36     26.5989 -63.9000
 20190525 23:38     27.5680 -63.7289
 20190525 23:40     28.5262 -63.5523
 20190525 23:42     29.4734 -63.3704
 20190525 23:44     30.4095 -63.1833
 20190525 23:46     31.3344 -62.9910
 20190525 23:48     32.2481 -62.7938
 20190525 23:50     33.1506 -62.5916
 20190525 23:52     34.0418 -62.3847
 20190525 23:54     34.9217 -62.1731
 20190525 23:56     35.7904 -61.9569
 20190525 23:58     36.6478 -61.7362
 20190526 00:00     37.4941 -61.5112
 20190526 00:02     38.3292 -61.2820
 20190526 00:04     39.1532 -61.0486
 20190526 00:06     39.9663 -60.8111
 20190526 00:08     40.7685 -60.5697
 20190526 00:10     41.5598 -60.3244
 20190526 00:12     42.3405 -60.0754
 20190526 00:14     43.1105 -59.8228
 20190526 00:16     43.8701 -59.5665
 20190526 00:18     44.6194 -59.3068
 20190526 00:20     45.3585 -59.0437
 20190526 00:22     46.0875 -58.7774
 20190526 00:24     46.8065 -58.5078
 20190526 00:26     47.5158 -58.2351
 20190526 00:28     48.2154 -57.9594
 20190526 00:30     48.9055 -57.6807
 20190526 00:32     49.5863 -57.3991
 20190526 00:34     50.2579 -57.1148
 20190526 00:36     50.9205 -56.8277
 20190526 00:38     51.5742 -56.5380
 20190526 00:40     52.2192 -56.2457
 20190526 00:42     52.8556 -55.9508
 20190526 00:44     53.4836 -55.6536
 20190526 00:46     54.1034 -55.3539
 20190526 00:48     54.7151 -55.0520
 20190526 00:50     55.3188 -54.7478
 20190526 00:52     55.9148 -54.4414
 20190526 00:54     56.5031 -54.1329
 20190526 00:56     57.0840 -53.8224
 20190526 00:58     57.6575 -53.5098
 20190526 01:00     58.2239 -53.1953
 20190526 01:02     58.7832 -52.8789
 20190526 01:04     59.3356 -52.5606
 20190526 01:06     59.8813 -52.2405
 20190526 01:08     60.4204 -51.9187
 20190526 01:10     60.9531 -51.5952
 20190526 01:12     61.4794 -51.2700
 20190526 01:14     61.9996 -50.9433
 20190526 01:16     62.5137 -50.6149
 20190526 01:18     63.0218 -50.2851
 20190526 01:20     63.5242 -49.9537
 20190526 01:22     64.0209 -49.6210
 20190526 01:24     64.5121 -49.2868
 20190526 01:26     64.9979 -48.9513
 20190526 01:28     65.4784 -48.6145
 20190526 01:30     65.9537 -48.2764
 20190526 01:32     66.4239 -47.9370
 20190526 01:34     66.8892 -47.5965
 20190526 01:36     67.3496 -47.2547
 20190526 01:38     67.8054 -46.9119
 20190526 01:40     68.2565 -46.5679
 20190526 01:42     68.7031 -46.2228
 20190526 01:44     69.1453 -45.8767
 20190526 01:46     69.5831 -45.5295
 20190526 01:48     70.0168 -45.1814
 20190526 01:50     70.4464 -44.8323
 20190526 01:52     70.8719 -44.4823
 20190526 01:54     71.2935 -44.1314
 20190526 01:56     71.7113 -43.7796
 20190526 01:58     72.1253 -43.4269
 20190526 02:00     72.5357 -43.0734
 20190526 02:02     72.9425 -42.7191
 20190526 02:04     73.3458 -42.3641
 20190526 02:06     73.7457 -42.0082
 20190526 02:08     74.1422 -41.6517
 20190526 02:10     74.5356 -41.2944
 20190526 02:12     74.9257 -40.9364
 20190526 02:14      75.3128 -40.5778
 20190526 02:16      75.6968 -40.2185
 20190526 02:18      76.0779 -39.8586
 20190526 02:20      76.4561 -39.4981
 20190526 02:22      76.8316 -39.1370
 20190526 02:24      77.2042 -38.7753
 20190526 02:26      77.5742 -38.4131
 20190526 02:28      77.9416 -38.0503
 20190526 02:30      78.3065 -37.6870
 20190526 02:32      78.6688 -37.3232
 20190526 02:34      79.0288 -36.9590
 20190526 02:36      79.3864 -36.5942
 20190526 02:38      79.7417 -36.2291
 20190526 02:40      80.0947 -35.8635
 20190526 02:42      80.4456 -35.4975
 20190526 02:44      80.7943 -35.1310
 20190526 02:46      81.1410 -34.7642
 20190526 02:48      81.4857 -34.3971
 20190526 02:50      81.8283 -34.0295
 20190526 02:52      82.1691 -33.6617
 20190526 02:54      82.5080 -33.2935
 20190526 02:56      82.8451 -32.9250
 20190526 02:58      83.1804 -32.5562
 20190526 03:00      83.5140 -32.1871
 20190526 03:02      83.8459 -31.8177
 20190526 03:04      84.1762 -31.4481
 20190526 03:06      84.5049 -31.0782
 20190526 03:08      84.8321 -30.7081
 20190526 03:10      85.1578 -30.3378
 20190526 03:12      85.4821 -29.9673
 20190526 03:14      85.8049 -29.5966
 20190526 03:16      86.1264 -29.2256
 20190526 03:18      86.4465 -28.8546
 20190526 03:20      86.7654 -28.4833
 20190526 03:22      87.0830 -28.1119
 20190526 03:24      87.3994 -27.7404
 20190526 03:26      87.7147 -27.3688
 20190526 03:28      88.0288 -26.9970
 20190526 03:30      88.3418 -26.6251
 20190526 03:32      88.6538 -26.2532
 20190526 03:34      88.9648 -25.8811
 20190526 03:36      89.2747 -25.5090
 20190526 03:38      89.5838 -25.1368
 20190526 03:40      89.8919 -24.7646
 20190526 03:42      90.1991 -24.3923
 20190526 03:44      90.5055 -24.0200
 20190526 03:46      90.8110 -23.6477
 20190526 03:48      91.1158 -23.2754
 20190526 03:50      91.4198 -22.9031
 20190526 03:52      91.7232 -22.5308
 20190526 03:54      92.0258 -22.1585
 20190526 03:56      92.3278 -21.7862
 20190526 03:58      92.6291 -21.4140
 20190526 04:00      92.9299 -21.0418
 20190526 04:02      93.2301 -20.6697
 20190526 04:04      93.5297 -20.2977
 20190526 04:06      93.8289 -19.9257
 20190526 04:08      94.1275 -19.5539
 20190526 04:10      94.4257 -19.1821
 20190526 04:12      94.7235 -18.8105
 20190526 04:14      95.0210 -18.4389
 20190526 04:16      95.3180 -18.0675
 20190526 04:18      95.6147 -17.6962
 20190526 04:20      95.9111 -17.3251
 20190526 04:22      96.2072 -16.9542
 20190526 04:24      96.5030 -16.5834
 20190526 04:26      96.7986 -16.2127
 20190526 04:28      97.0940 -15.8423
 20190526 04:30      97.3893 -15.4721
 20190526 04:32      97.6843 -15.1020
 20190526 04:34      97.9793 -14.7322
 20190526 04:36      98.2741 -14.3626
 20190526 04:38      98.5689 -13.9932
 20190526 04:40      98.8636 -13.6241
 20190526 04:42      99.1583 -13.2552
 20190526 04:44      99.4529 -12.8866
 20190526 04:46      99.7476 -12.5183
 20190526 04:48     100.0423 -12.1502
 20190526 04:50     100.3371 -11.7825
 20190526 04:52     100.6320 -11.4150
 20190526 04:54     100.9270 -11.0478
 20190526 04:56     101.2222 -10.6810
 20190526 04:58     101.5175 -10.3145
 20190526 05:00     101.8130  -9.9483
 20190526 05:02     102.1087  -9.5825
 20190526 05:04     102.4046  -9.2170
